date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:25:04	8248/8248	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:17%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmologist-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmologist-icon.png	(from https://www.healthcaredms.com/website-design-and-development)
13:25:06	25328/25328	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:53%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiologist-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiologist-icon.png	(from https://www.healthcaredms.com/website-design-and-development)
13:25:07	16640/16640	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:22%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/plastic-surgeons-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/plastic-surgeons-icon.png	(from https://www.healthcaredms.com/website-design-and-development)
13:25:08	17697/17697	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:55%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/chiropractic-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/chiropractic-icon.png	(from https://www.healthcaredms.com/website-design-and-development)
13:25:08	8908/8908	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:18%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/orthopedic-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/orthopedic-icon.png	(from https://www.healthcaredms.com/website-design-and-development)
13:25:11	380453/380453	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:03%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/hcl-healthcare-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/hcl-healthcare-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:15	2946639/2946639	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:50%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/amish-hospital-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/amish-hospital-website-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:17	1904306/1904306	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:24%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/rotunda-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/rotunda-website-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:20	1796202/1796202	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:13%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/madhavi-netralaya-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/madhavi-netralaya-website-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:22	1220593/1220593	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:21%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/phe-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/phe-website-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:24	1440512/1440512	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:14%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/netralayam-website-thumb.jpg	(from https://www.healthcaredms.com/website-design-and-development)
13:25:24	51800/51800	---M--	200	added ('OK')	image/webp	etag:%221d816849f35a9d8%22	https://www.healthcaredms.com/themes/healthcare-dms/images/reputation-management-banner.webp	D:/clones/h1/www.healthcaredms.com/themes/healthcare-dms/images/reputation-management-banner.webp	(from https://www.healthcaredms.com/reputation-management)
13:25:25	45774/45774	---M--	200	added ('OK')	image/webp	etag:%221d816849f35d14e%22	https://www.healthcaredms.com/themes/healthcare-dms/images/testimonial-bg.webp	D:/clones/h1/www.healthcaredms.com/themes/healthcare-dms/images/testimonial-bg.webp	(from https://www.healthcaredms.com/reputation-management)
13:25:25	21075/21075	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:21%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/pillar-healthcare-bg.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/pillar-healthcare-bg.jpg	(from https://www.healthcaredms.com/reputation-management)
13:25:27	32779/32779	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:14%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/need-healthcare-reputation-management-services-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/need-healthcare-reputation-management-services-thumb.jpg	(from https://www.healthcaredms.com/reputation-management)
13:25:28	42373/42373	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:05%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-reputation-management-platform-work-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-reputation-management-platform-work-thumb.jpg	(from https://www.healthcaredms.com/reputation-management)
13:25:30	38890/38890	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:04%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-dms-benefits-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-dms-benefits-thumb.jpg	(from https://www.healthcaredms.com/reputation-management)
13:25:31	44036/44036	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:51%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/author-profile.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/author-profile.jpg	(from https://www.healthcaredms.com/reputation-management)
13:25:32	25746/25746	---M--	200	added ('OK')	image/webp	etag:%221d816849f350712%22	https://www.healthcaredms.com/themes/healthcare-dms/images/social-media-marketing-banner.webp	D:/clones/h1/www.healthcaredms.com/themes/healthcare-dms/images/social-media-marketing-banner.webp	(from https://www.healthcaredms.com/social-media-marketing)
13:25:34	112263/112263	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:57%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/data-driven-healthcare-social-media-marketing-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/data-driven-healthcare-social-media-marketing-thumb.jpg	(from https://www.healthcaredms.com/social-media-marketing)
13:25:35	40650/40650	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:52%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/benefits-of-social-media-for-doctors-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/benefits-of-social-media-for-doctors-thumb.jpg	(from https://www.healthcaredms.com/social-media-marketing)
13:25:37	28497/28497	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:35%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/why-do-social-media-work-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/why-do-social-media-work-thumb.jpg	(from https://www.healthcaredms.com/social-media-marketing)
13:25:37	47059/47059	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:35%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/why-choose-social-media-services-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/why-choose-social-media-services-thumb.jpg	(from https://www.healthcaredms.com/social-media-marketing)
13:25:39	54775/54775	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:25:38%20GMT	https://www.healthcaredms.com/images/doctor-banner.webp	D:/clones/h1/www.healthcaredms.com/images/doctor-banner.a4.delayed	(from https://www.healthcaredms.com/doctors)
13:25:40	35843/35843	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:09%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/importance-of-digital-marketing-for-doctors-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/importance-of-digital-marketing-for-doctors-thumb.jpg	(from https://www.healthcaredms.com/doctors)
13:25:42	31684/31684	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:55%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-dms-for-digital-marketing-services-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-dms-for-digital-marketing-services-thumb.jpg	(from https://www.healthcaredms.com/doctors)
13:25:43	54775/54775	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:25:43%20GMT	https://www.healthcaredms.com/images/digital-marketing-for-dentist-banner.webp	D:/clones/h1/www.healthcaredms.com/images/digital-marketing-for-dentist-banner.a7.delayed	(from https://www.healthcaredms.com/digital-marketing-for-dentist)
13:25:44	29262/29262	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:59%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/digital-marketing-for-dentists-in-india-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/digital-marketing-for-dentists-in-india-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing-for-dentist)
13:25:46	36983/36983	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:18%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/our-services-dentist-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/our-services-dentist-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing-for-dentist)
13:25:47	27954/27954	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:51%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/benefits-of-our-digital-marketing-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/benefits-of-our-digital-marketing-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing-for-dentist)
13:25:49	61112/61112	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:55%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-healthcare-dentist-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-healthcare-dentist-thumb.jpg	(from https://www.healthcaredms.com/digital-marketing-for-dentist)
13:25:50	215/215	---M--	404	error ('The%20specified%20blob%20does%20not%20exist.')	application/xml	date:Thu,%2001%20Aug%202024%2013:25:50%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/815c4ffe-4f12-4e53-8d9a-7122578b3fc1_who-whoose-healthcare-dms-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/815c4ffe-4f12-4e53-8d9a-7122578b3fc1_who-whoose-healthcare-dms-thumb.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:53	107139/107139	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:25:52%20GMT	https://www.healthcaredms.com/blog/hospital-marketing-ideas-in-india	D:/clones/h1/www.healthcaredms.com/blog/hospital-marketing-ideas-in-india.html	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:53	3002/3002	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:00%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/dr-arjun-somireddy-logo.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/dr-arjun-somireddy-logo.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:55	127467/127467	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:20%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/patient-centric-website-new.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/patient-centric-website-new.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:57	84919/84919	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:25%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/search-engine-optimization-new.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/search-engine-optimization-new.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:57	97883/97883	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:17%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/online-reputation-management-new.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/online-reputation-management-new.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:25:59	85065/85065	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:27%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/social-media-marketing-thumb-new.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/social-media-marketing-thumb-new.png	(from https://www.healthcaredms.com/hospital-marketing-agency)
13:26:01	54775/54775	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:26:00%20GMT	https://www.healthcaredms.com/images/plastic-surgery-banner.webp	D:/clones/h1/www.healthcaredms.com/images/plastic-surgery-banner.b3.delayed	(from https://www.healthcaredms.com/plastic-surgery-marketing)
13:26:02	48124/48124	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:49%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/all-inclusive-plastic-surgery-marketing-services-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/all-inclusive-plastic-surgery-marketing-services-thumb.jpg	(from https://www.healthcaredms.com/plastic-surgery-marketing)
13:26:04	26517/26517	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:56%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-healthcare-plastic-surgery-marketing-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/choose-healthcare-plastic-surgery-marketing-thumb.jpg	(from https://www.healthcaredms.com/plastic-surgery-marketing)
13:26:06	54775/54775	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:26:04%20GMT	https://www.healthcaredms.com/images/chiropractic-banner.webp	D:/clones/h1/www.healthcaredms.com/images/chiropractic-banner.b6.delayed	(from https://www.healthcaredms.com/chiropractic-digital-marketing)
13:26:07	47145/47145	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:31:55%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/chiropractic-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/chiropractic-thumb.jpg	(from https://www.healthcaredms.com/chiropractic-digital-marketing)
13:26:09	50649/50649	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:25%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/seo-physiotherapists-chiropractic-clinic-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/seo-physiotherapists-chiropractic-clinic-thumb.jpg	(from https://www.healthcaredms.com/chiropractic-digital-marketing)
13:26:10	32960/32960	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:24%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/result-driven-orthopedic-practices-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/result-driven-orthopedic-practices-thumb.jpg	(from https://www.healthcaredms.com/orthopedic-marketing)
13:26:11	49794/49794	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:04%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-for-orthopedic-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/healthcare-for-orthopedic-thumb.jpg	(from https://www.healthcaredms.com/orthopedic-marketing)
13:26:13	56086/56086	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:10%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ivf-practice-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ivf-practice-thumb.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:14	16199/16199	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:09%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/improved-brand-presence-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/improved-brand-presence-icon.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:15	4665/4665	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:20%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/patient-inquiries-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/patient-inquiries-icon.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:16	12104/12104	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:23%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/practice-reputation-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/practice-reputation-icon.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:17	4537/4537	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:09%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/increased-revenue-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/increased-revenue-icon.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:18	8450/8450	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:13%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/measurable-expenditure-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/measurable-expenditure-icon.png	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:19	622027/622027	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:14%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/nanditapalshetkar-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/nanditapalshetkar-website-thumb.jpg	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:23	17444/17444	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:18%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmology-hospital-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmology-hospital-thumb.png	(from https://www.healthcaredms.com/ophthalmology-marketing)
13:26:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2001%20Aug%202024%2013:26:23%20GMT	https://www.healthcaredms.com/healthcare-seo	D:/clones/h1/www.healthcaredms.com/healthcare-seo.c4.delayed	(from https://www.healthcaredms.com/ophthalmology-marketing)
13:26:24	3698731/3698731	---MCZ	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202023%2008:32:16%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/north-atlanta-website-thumb.jpg	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/north-atlanta-website-thumb.jpg	(from https://www.healthcaredms.com/ivf-digital-marketing)
13:26:25	6606/6606	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:24%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/reputation-management-icon.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/reputation-management-icon.png	(from https://www.healthcaredms.com/ophthalmology-marketing)
13:26:26	17971/17971	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:32:17%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmology-healthcaredms-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/ophthalmology-healthcaredms-thumb.png	(from https://www.healthcaredms.com/ophthalmology-marketing)
13:26:27	0/-1	---M--	301	error ('')			https://www.healthcaredms.com/healthcare-seo	D:/clones/h1/www.healthcaredms.com/healthcare-seo.c8.delayed	(from https://www.healthcaredms.com/cardiology-practice-marketing)
13:26:27	14701/14701	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:53%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiology-marketing-plan-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiology-marketing-plan-thumb.png	(from https://www.healthcaredms.com/cardiology-practice-marketing)
13:26:28	14953/14953	---MCZ	200	added ('OK')	image/png	date:Sat,%2001%20Apr%202023%2008:31:53%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiology-healthcaredms-thumb.png	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/images/cardiology-healthcaredms-thumb.png	(from https://www.healthcaredms.com/cardiology-practice-marketing)
13:26:30	66305/66305	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Aug%202024%2013:26:30%20GMT	https://www.healthcaredms.com/blog/page/2	D:/clones/h1/www.healthcaredms.com/blog/page/2.html	(from https://www.healthcaredms.com/blog)
13:26:31	18482/18482	---MCZ	200	added ('OK')	text/css	date:Mon,%2013%20May%202024%2013:16:57%20GMT	https://cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/css/blog.css?v=131620240116573414173	D:/clones/h1/cdn.openviowebsites.com/source/sites/cb9be165-52e4-4095-805e-bd230f69c5bc/css/blog25bf.css	(from https://www.healthcaredms.com/blog)
13:26:32	15406/15406	---M--	200	added ('OK')	image/x-icon	etag:%221d7fd5b2678462e%22	https://www.healthcaredms.com/sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/favicon.ico	D:/clones/h1/www.healthcaredms.com/sites/CB9BE165-52E4-4095-805E-BD230F69C5BC/images/favicon.ico	(from https://www.healthcaredms.com/blog)
13:26:34	54775/54775	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2001%20Aug%202024%2013:26:33%20GMT	https://www.healthcaredms.com/images/blog-banner.webp	D:/clones/h1/www.healthcaredms.com/images/blog-banner.cd.delayed	(from https://www.healthcaredms.com/blog)
